label,cell_sentence,anon
1,FTL HNRNPA1 S100A4 CCL5 RPS24 CD52 RPL36AL JUNB DDX5 CD27 GPX1 IL32 CCNI GZMM NKG7 TOMM7 CD3D SRP14 HNRNPDL TXNDC15 CD37 SSR4 CTSW CD7 CD74 GIMAP7 GZMH CD3E GZMB S100A6 TXNIP PPDPF MRFAP1 C19orf53 LTB CNPY2 HSD17B11 PSMA7 POLR2I COPE ICAM3 YWHAB GNLY PTPRCAP NPM1 PIK3IP1 MZT2B PRMT2 LDHB NDUFS8,feat_2874 feat_7136 feat_7123 feat_4902 feat_1291 feat_8942 feat_5534 feat_7375 feat_7448 feat_2815 feat_4053 feat_3650 feat_2826 feat_2445 feat_4913 feat_4296 feat_3742 feat_8635 feat_4827 feat_8009 feat_4027 feat_3236 feat_4725 feat_6001 feat_3520 feat_4533 feat_3501 feat_6127 feat_3876 feat_5447 feat_6476 feat_2299 feat_8164 feat_2101 feat_4328 feat_4107 feat_6604 feat_8264 feat_8743 feat_1014 feat_8617 feat_4979 feat_2666 feat_4624 feat_8954 feat_5880 feat_7631 feat_9771 feat_4687 feat_9875
0,FTL AIF1 CD74 TYROBP S100A4 NAP1L1 CTSS LYZ STXBP2 FCGR3A CST3 LST1 CFD PSAP HLA-DPA1 HLA-DRB1 FCER1G JUNB S100A10 CAP1 S100A6 SCAMP2 SRGN DDX5 CD37 VIM CTSC PPDPF ABI3 SPI1 HMOX1 RHOC EIF4A1 CD53 IFI30 COX7C HLA-DQB1 LSMD1 OAS1 CLIC1 S1PR4 MZT2B HNRNPA1 SNX2 ANXA5 HLA-DRB5 RSL1D1 RPS24 TMEM176B GSTK1,feat_2874 feat_4184 feat_3520 feat_8829 feat_7123 feat_7194 feat_6923 feat_4627 feat_8040 feat_6375 feat_2965 feat_7917 feat_6736 feat_3675 feat_6812 feat_3453 feat_2165 feat_7375 feat_3051 feat_5732 feat_5447 feat_8686 feat_6817 feat_7448 feat_4027 feat_8753 feat_4773 feat_2299 feat_1074 feat_2241 feat_2192 feat_4375 feat_9708 feat_3836 feat_7466 feat_1693 feat_8479 feat_4247 feat_6943 feat_3591 feat_8647 feat_7631 feat_7136 feat_2490 feat_2225 feat_4259 feat_4296 feat_1291 feat_8756 feat_7035
0,FTL S100A4 FCER1G AIF1 LST1 CST3 FCGR3A IFITM2 TYROBP SPI1 S100A6 IFITM3 FOS CFD PPDPF STXBP2 IFI30 CTSS UNC93B1 RPS24 HIGD2A HLA-DRA VIM SUMO2 FCN1 GSTP1 JUNB PSAP S100A10 COX6A1 LRRC25 CNPY3 CD300A ATP5O LAMTOR4 CD37 CALR C1orf162 CD74 C19orf43 TCEB2 ITGB2 ABI3 UQCRC1 RPS27L NCOR1 EID1 SAP18 KLF6 G0S2,feat_2874 feat_7123 feat_2165 feat_4184 feat_7917 feat_2965 feat_6375 feat_7112 feat_8829 feat_2241 feat_5447 feat_7086 feat_2520 feat_6736 feat_2299 feat_8040 feat_7466 feat_6923 feat_6307 feat_1291 feat_6886 feat_9426 feat_8753 feat_9415 feat_3548 feat_2788 feat_7375 feat_3675 feat_3051 feat_7923 feat_2587 feat_6393 feat_7934 feat_4802 feat_8978 feat_4027 feat_8275 feat_8840 feat_3520 feat_7376 feat_2897 feat_3838 feat_1074 feat_2094 feat_7323 feat_3423 feat_1820 feat_2452 feat_2709 feat_9026
0,FTL CD74 HLA-DRB1 JUNB LST1 CTSS AIF1 FCER1G HLA-DPB1 CST3 IFITM2 HLA-DPA1 BTG1 NAP1L1 FCGR3A S100A6 TYROBP FCN1 S100A4 GSTP1 CD37 POLD4 RPS24 EIF4A2 LY6E HNRNPA1 S1PR4 RHOC TYMP HLA-DRB5 CD52 CFD RPL36AL RNH1 RGS19 SRGN SNX2 HLA-DRA GSTK1 EIF3G PPDPF TCEB2 NPM1 SPI1 C1orf162 LYZ PSMA7 CSTB SRP14 NFKBIA,feat_2874 feat_3520 feat_3453 feat_7375 feat_7917 feat_6923 feat_4184 feat_2165 feat_1083 feat_2965 feat_7112 feat_6812 feat_4733 feat_7194 feat_6375 feat_5447 feat_8829 feat_3548 feat_7123 feat_2788 feat_4027 feat_8803 feat_1291 feat_9597 feat_7493 feat_7136 feat_8647 feat_4375 feat_7484 feat_4259 feat_8942 feat_6736 feat_5534 feat_3093 feat_5867 feat_6817 feat_2490 feat_9426 feat_7035 feat_5126 feat_2299 feat_2897 feat_8954 feat_2241 feat_8840 feat_4627 feat_8264 feat_8576 feat_8635 feat_4361
0,FTL AIF1 S100A4 HLA-DPA1 LST1 CD74 FCER1G HLA-DRB1 JUNB C1QA TYROBP CTSS HLA-DPB1 HLA-DRB5 SPI1 PSAP S100A6 CST3 MARCKSL1 HLA-DRA BRI3 EIF4A1 CAP1 RHOC LY6E ABI3 S100A10 RGS19 RPS24 GSTP1 CTSC PRDX1 CD37 STXBP2 SKP1 C19orf43 FCGR3A LYZ C1QB FYB IFITM2 LRRC25 SRP14 IFITM3 MTDH PPDPF CD53 PSMA7 PSME2 RNH1,feat_2874 feat_4184 feat_7123 feat_6812 feat_7917 feat_3520 feat_2165 feat_3453 feat_7375 feat_7819 feat_8829 feat_6923 feat_1083 feat_4259 feat_2241 feat_3675 feat_5447 feat_2965 feat_9766 feat_9426 feat_8541 feat_9708 feat_5732 feat_4375 feat_7493 feat_1074 feat_3051 feat_5867 feat_1291 feat_2788 feat_4773 feat_1632 feat_4027 feat_8040 feat_1078 feat_7376 feat_6375 feat_4627 feat_9745 feat_9708 feat_7112 feat_2587 feat_8635 feat_7086 feat_6632 feat_2299 feat_3836 feat_8264 feat_1548 feat_3093
1,LTB FTL LDHB CD3D RPS24 JUNB IL32 HNRNPK HNRNPA1 CD3E CD52 EIF3L CD7 NDUFA4 VIM S100A10 SCAMP2 CALM1 RPL36AL NPM1 S100A4 C19orf43 SNHG8 TOMM7 NOP10 CD37 DNAJB1 CUTA DNAJC1 C6orf48 TRAF3IP3 COPE CRIP1 DDX5 NDUFAF3 DYNLRB1 GSTK1 GYPC IGBP1 ATP5O AES BTG1 ZFAS1 MGAT4A PPIA SEPT7 IMPDH2 CLIC1 CCT3 NME4,feat_4328 feat_2874 feat_4687 feat_3742 feat_1291 feat_7375 feat_3650 feat_4782 feat_7136 feat_6127 feat_8942 feat_8036 feat_6001 feat_6255 feat_8753 feat_3051 feat_8686 feat_8923 feat_5534 feat_8954 feat_7123 feat_7376 feat_6245 feat_4296 feat_9719 feat_4027 feat_2125 feat_1009 feat_7637 feat_7369 feat_1371 feat_1014 feat_1562 feat_7448 feat_2586 feat_9805 feat_7035 feat_5784 feat_6069 feat_4802 feat_4255 feat_4733 feat_6568 feat_4058 feat_9151 feat_7004 feat_5027 feat_3591 feat_5431 feat_1804
1,GNLY S100A4 CCL5 LTB CD52 IL32 FTL NKG7 RPS24 VIM NAP1L1 S100A10 TOMM7 CD37 CD3D CD8B HNRNPA1 GIMAP7 PSMA7 SSU72 TXNIP SRGN GZMA HCST S100A6 JUNB CALM1 TAGLN2 LDHB CD74 PRDX2 PTPRCAP HIGD2A NDUFB11 HNRNPDL NEDD8 SP100 ATP5O SRP14 HSPB1 FGFBP2 C9orf142 HOPX PSME2 ERP29 APEX1 CCDC109B RSL1D1 STUB1 CD3E,feat_2666 feat_7123 feat_4902 feat_4328 feat_8942 feat_3650 feat_2874 feat_4913 feat_1291 feat_8753 feat_7194 feat_3051 feat_4296 feat_4027 feat_3742 feat_3893 feat_7136 feat_4533 feat_8264 feat_9741 feat_6476 feat_6817 feat_1423 feat_5106 feat_5447 feat_7375 feat_8923 feat_3327 feat_4687 feat_3520 feat_4659 feat_4624 feat_6886 feat_1743 feat_4827 feat_7189 feat_8354 feat_4802 feat_8635 feat_7953 feat_2168 feat_8078 feat_8063 feat_1548 feat_1728 feat_6805 feat_8580 feat_4296 feat_4202 feat_6127
1,GNLY CCL5 NKG7 S100A4 FTL STMN1 PPDPF NPM1 GZMH CD53 VIM COPE PTPRCAP CD3D GZMA SRSF7 CLIC1 SRP14 S100A10 IL32 HMGB2 HOPX CD8A AP2S1 PRDX6 HNRNPK TYROBP TXNIP NUCB2 S100A6 HNRNPDL POLR3K FCGR3A LY6E CD3E HNRNPA1 LDHB H2AFY DGCR6L ARPC5L NDUFA4 C19orf43 JUNB PRDX2 U2AF1 HHEX PGAM1 NDUFB7 TAGLN2 CXCR4,feat_2666 feat_4902 feat_4913 feat_7123 feat_2874 feat_9375 feat_2299 feat_8954 feat_3501 feat_3836 feat_8753 feat_1014 feat_4624 feat_3742 feat_1423 feat_2267 feat_3591 feat_8635 feat_3051 feat_3650 feat_1235 feat_8063 feat_6420 feat_2736 feat_1603 feat_4782 feat_8829 feat_6476 feat_7092 feat_5447 feat_4827 feat_8508 feat_6375 feat_7493 feat_6127 feat_7136 feat_4687 feat_8635 feat_9863 feat_9770 feat_6255 feat_7376 feat_7375 feat_4659 feat_6711 feat_7058 feat_8460 feat_1644 feat_3327 feat_3293
1,LTB LDHB RPS24 CD52 BTG1 GSTK1 SRP14 PTPRCAP RPL36AL JUNB ID2 PPIA CD53 S100A4 CCR7 GIMAP7 NAP1L1 ZFAS1 NOSIP NPM1 FTL IFITM2 PTPRC TRAPPC1 CD7 COPE IGBP1 C6orf48 HIGD2A ATP6V0E1 DDX5 HNRNPA1 FYB ATP5O NGFRAP1 UQCRFS1 EID1 CALM1 TAPBP BAD PRDX6 PSMA7 BCAS4 C19orf43 GZMM ICAM3 EIF3G CD3D CD27 C1orf162,feat_4328 feat_4687 feat_1291 feat_8942 feat_4733 feat_7035 feat_8635 feat_4624 feat_5534 feat_7375 feat_7420 feat_9151 feat_3836 feat_7123 feat_6260 feat_4533 feat_7194 feat_6568 feat_7360 feat_8954 feat_2874 feat_7112 feat_6244 feat_3385 feat_6001 feat_1014 feat_6069 feat_7369 feat_6886 feat_6898 feat_7448 feat_7136 feat_9708 feat_4802 feat_6279 feat_6942 feat_1820 feat_8923 feat_3480 feat_1960 feat_1603 feat_8264 feat_2841 feat_7376 feat_2445 feat_8617 feat_5126 feat_3742 feat_2815 feat_8840
1,RPS24 FTL CD52 CCNI JUNB LDHB IFITM2 RPL39 VIM HNRNPA1 MZT2B PPIA PSMA7 CD3E BTG1 HMHA1 DDX5 ATP5J2 AP2S1 LAMTOR4 PSME2 MT-ND3 S100A4 EVL NDUFA4 C9orf78 ZFAS1 SNHG7 YWHAB CD8B HSP90AB1 LTB PRDX2 IL7R COX7C GSTK1 GIMAP7 SOD1 NAP1L1 SSU72 MRPS6 HMOX2 IFITM1 ERH KLF6 CD40LG C19orf43 NDUFAB1 C19orf53 POLD4,feat_1291 feat_2874 feat_8942 feat_2826 feat_7375 feat_4687 feat_7112 feat_8347 feat_8753 feat_7136 feat_7631 feat_9151 feat_8264 feat_6127 feat_4733 feat_3593 feat_7448 feat_4288 feat_2736 feat_8978 feat_1548 feat_1753 feat_7123 feat_2740 feat_6255 feat_7311 feat_6568 feat_1206 feat_4979 feat_3893 feat_8569 feat_4328 feat_4659 feat_7056 feat_1693 feat_7035 feat_4533 feat_3658 feat_7194 feat_9741 feat_5899 feat_8655 feat_6652 feat_8423 feat_2709 feat_6997 feat_7376 feat_4313 feat_2101 feat_8803
1,RPS24 VIM LTB NPM1 FTL LDHB IL7R IL32 HNRNPA1 IFITM1 BTG1 GIMAP7 CD3D SRP14 JUNB TMBIM6 TOMM7 CD52 CD37 EIF4A2 KLF6 S100A10 DHRS7 IFITM2 CALM1 PSME2 BAD PTPRCAP HNRNPDL OST4 TPM3 GSTP1 GPX1 PSMB6 TRAF3IP3 AES ATP6V1G1 CSTB SSR4 GYPC NDUFB10 C19orf24 COPE NAP1L1 NHP2 CD247 NUCKS1 CNN2 PTPRC CCT3,feat_1291 feat_8753 feat_4328 feat_8954 feat_2874 feat_4687 feat_7056 feat_3650 feat_7136 feat_6652 feat_4733 feat_4533 feat_3742 feat_8635 feat_7375 feat_7290 feat_4296 feat_8942 feat_4027 feat_9597 feat_2709 feat_3051 feat_9477 feat_7112 feat_8923 feat_1548 feat_1960 feat_4624 feat_4827 feat_7669 feat_2747 feat_2788 feat_4053 feat_7437 feat_1371 feat_4255 feat_7095 feat_8576 feat_3236 feat_5784 feat_5895 feat_9481 feat_1014 feat_7194 feat_5759 feat_1589 feat_3253 feat_3291 feat_6244 feat_5431
1,LTB IL32 FTL BTG1 GNLY CD7 CD3D RPS24 CD52 JUNB S100A4 ZFP36L2 CLIC1 C9orf142 PTPRCAP TAGLN2 PRDX2 C19orf43 DDX5 TCEB2 IFITM2 CD3G ID2 CD8A NPM1 OST4 ANXA1 NDUFS5 PPDPF TOMM7 EIF4A2 CORO1B CD74 CD27 NSA2 HNRNPA1 PSMB2 SP100 PSMC5 PPIB HSPB1 NUCB2 IL7R HIGD2A ILF3 PBXIP1 COX6A1 AES GLRX GZMM,feat_4328 feat_3650 feat_2874 feat_4733 feat_2666 feat_6001 feat_3742 feat_1291 feat_8942 feat_7375 feat_7123 feat_9854 feat_3591 feat_8078 feat_4624 feat_3327 feat_4659 feat_7376 feat_7448 feat_2897 feat_7112 feat_6130 feat_7420 feat_6420 feat_8954 feat_7669 feat_3753 feat_6394 feat_2299 feat_4296 feat_9597 feat_5375 feat_3520 feat_2815 feat_3019 feat_7136 feat_8067 feat_8354 feat_5321 feat_1140 feat_7953 feat_7092 feat_7056 feat_6886 feat_9189 feat_5113 feat_7923 feat_4255 feat_5489 feat_2445
0,FTL CD74 AIF1 LST1 FCGR3A TYROBP CST3 S100A4 FCN1 FCER1G LY6E S100A6 HLA-DRB1 CFD HLA-DPA1 IFITM2 IFITM3 PSAP HLA-DRA C1orf162 SRGN RNASET2 RHOC ICAM4 CTSS S100A9 VIM HIGD2A CLIC1 STXBP2 RGS19 CD52 PPDPF LYZ PARK7 TYMP HCST GPX4 ATP6V0E1 C10orf54 ITGB2 JUNB LRRC25 RPS24 TXNIP SPI1 TRAPPC1 EIF4A1 FYB ATP5B,feat_2874 feat_3520 feat_4184 feat_7917 feat_6375 feat_8829 feat_2965 feat_7123 feat_3548 feat_2165 feat_7493 feat_5447 feat_3453 feat_6736 feat_6812 feat_7112 feat_7086 feat_3675 feat_9426 feat_8840 feat_6817 feat_3975 feat_4375 feat_6025 feat_6923 feat_4129 feat_8753 feat_6886 feat_3591 feat_8040 feat_5867 feat_8942 feat_2299 feat_4627 feat_9306 feat_7484 feat_5106 feat_9860 feat_6898 feat_9981 feat_3838 feat_7375 feat_2587 feat_1291 feat_6476 feat_2241 feat_3385 feat_9708 feat_9708 feat_8924
0,CD74 CST3 HLA-DRA HLA-DPB1 HLA-DPA1 HLA-DRB1 HLA-DRB5 HLA-DQA1 LYZ CPVL FTL HLA-DQB1 GSTP1 RPS24 JUNB HLA-DQA2 S100A10 VIM EIF4A1 PPIA ID2 GPX1 LTB CSTB RGS10 HLA-DMA DUSP2 IRF8 PSMA7 EIF3L HIGD2A LDHB NPM1 PSME2 TRAM1 C19orf43 POLR2G IFITM2 PPA1 ZFAS1 RNASET2 LGALS2 AP2S1 NDUFA4 C1orf162 COPE PRDX2 CD3D NDUFB2 RSL1D1,feat_3520 feat_2965 feat_9426 feat_1083 feat_6812 feat_3453 feat_4259 feat_9741 feat_4627 feat_7452 feat_2874 feat_8479 feat_2788 feat_1291 feat_7375 feat_1067 feat_3051 feat_8753 feat_9708 feat_9151 feat_7420 feat_4053 feat_4328 feat_8576 feat_9828 feat_2955 feat_8037 feat_7870 feat_8264 feat_8036 feat_6886 feat_4687 feat_8954 feat_1548 feat_7662 feat_7376 feat_6828 feat_7112 feat_9152 feat_6568 feat_3975 feat_3515 feat_2736 feat_6255 feat_8840 feat_1014 feat_4659 feat_3742 feat_7038 feat_4296
0,LYZ CD74 HLA-DRA HLA-DPB1 HLA-DRB1 CST3 HLA-DPA1 HLA-DQA1 FTL HLA-DQB1 HLA-DRB5 HLA-DQA2 RPS24 JUNB AIF1 S100A6 LGALS2 CSTB CALM1 VIM ICAM3 HLA-DMB FOS GSTP1 IFI30 TRAPPC1 TYROBP ANXA5 CNPY3 FCER1G CLIC1 CFP RNASET2 CTSS HNRNPDL S100A10 NPM1 ID2 TPM3 FCER1A LAMTOR1 NDUFA11 C1orf162 S100A4 RNH1 RPL36AL LGALS3 LST1 AP2S1 COPE,feat_4627 feat_3520 feat_9426 feat_1083 feat_3453 feat_2965 feat_6812 feat_9741 feat_2874 feat_8479 feat_4259 feat_1067 feat_1291 feat_7375 feat_4184 feat_5447 feat_3515 feat_8576 feat_8923 feat_8753 feat_8617 feat_9893 feat_2520 feat_2788 feat_7466 feat_3385 feat_8829 feat_2225 feat_6393 feat_2165 feat_3591 feat_3066 feat_3975 feat_6923 feat_4827 feat_3051 feat_8954 feat_7420 feat_2747 feat_4168 feat_9521 feat_7876 feat_8840 feat_7123 feat_3093 feat_5534 feat_4377 feat_7917 feat_2736 feat_1014
0,FTL CD74 CST3 HLA-DRA HLA-DPB1 HLA-DRB1 HLA-DPA1 RPS24 HLA-DRB5 LST1 HNRNPA1 TYROBP S100A6 HLA-DQA1 FCER1G CLIC1 C1QA HLA-DQB1 AIF1 GSTP1 PARK7 LYZ JUNB C1QB PSAP S100A4 VIM LYL1 FOS HLA-DMA TIMP1 PPIA RGS10 TKT HCST NDUFA11 CD37 CFD EIF4A1 LDHA LTB RNASET2 BTG1 CTSS TMEM176B PSMA7 HIGD2A HLA-DQA2 LY6E ATP6V0E1,feat_2874 feat_3520 feat_2965 feat_9426 feat_1083 feat_3453 feat_6812 feat_1291 feat_4259 feat_7917 feat_7136 feat_8829 feat_5447 feat_9741 feat_2165 feat_3591 feat_7819 feat_8479 feat_4184 feat_2788 feat_9306 feat_4627 feat_7375 feat_9745 feat_3675 feat_7123 feat_8753 feat_8480 feat_2520 feat_2955 feat_8779 feat_9151 feat_9828 feat_8938 feat_5106 feat_7876 feat_4027 feat_6736 feat_9708 feat_2276 feat_4328 feat_3975 feat_4733 feat_6923 feat_8756 feat_8264 feat_6886 feat_1067 feat_7493 feat_6898
0,IGJ SSR4 MZB1 FTL IGLL5 CD79A ISG20 CD74 RPL36AL PPIB CLIC1 SRGN VIM TNFRSF17 FKBP11 SPCS2 TIMP1 CUTA RABAC1 ERP29 PPAPDC1B COX6A1 MZT2B DDX5 VIMP CD52 REEP5 CD27 OST4 ANAPC16 NPM1 SRSF7 CALM1 CD53 IL2RG LGALS3 RPS24 HLA-DRB5 MRPL21 EAF2 HLA-DPA1 MANF HAX1 SQSTM1 LDHB TMBIM6 SSR3 NDUFS5 CHCHD10 SMARCB1,feat_3612 feat_3236 feat_9221 feat_2874 feat_2628 feat_2649 feat_9813 feat_3520 feat_5534 feat_1140 feat_3591 feat_6817 feat_8753 feat_2569 feat_4029 feat_5437 feat_8779 feat_1009 feat_6217 feat_1728 feat_3181 feat_7923 feat_7631 feat_7448 feat_9716 feat_8942 feat_9254 feat_2815 feat_7669 feat_3996 feat_8954 feat_2267 feat_8923 feat_3836 feat_9476 feat_4377 feat_1291 feat_4259 feat_1666 feat_5423 feat_6812 feat_7732 feat_1837 feat_2851 feat_4687 feat_7290 feat_3432 feat_6394 feat_1758 feat_1491
1,FTL BTG1 IL32 CCL5 CD52 RPL36AL RPS24 CD3D LTB SRP14 DDX5 CTSW CD74 ARL6IP5 GTF3C6 VIM ARPC5L GZMM AES ICAM3 CD3E ISG20 PTPRCAP ISCU CD63 NSA2 NPM1 HIGD2A CALM1 REEP5 NDUFB7 JUNB C19orf43 S100A6 NUDCD2 S100A4 RBM39 PSMA7 DHRS7 LDHB HNRNPA1 NAP1L1 CXCR4 ITGA4 STUB1 HCST DUSP2 GSTK1 OFD1 SSR4,feat_2874 feat_4733 feat_3650 feat_4902 feat_8942 feat_5534 feat_1291 feat_3742 feat_4328 feat_8635 feat_7448 feat_4725 feat_3520 feat_8244 feat_4144 feat_8753 feat_9770 feat_2445 feat_4255 feat_8617 feat_6127 feat_9813 feat_4624 feat_4014 feat_6912 feat_3019 feat_8954 feat_6886 feat_8923 feat_9254 feat_1644 feat_7375 feat_7376 feat_5447 feat_6395 feat_7123 feat_1474 feat_8264 feat_9477 feat_4687 feat_7136 feat_7194 feat_3293 feat_4125 feat_4202 feat_5106 feat_8037 feat_7035 feat_6102 feat_3236
0,NKG7 STMN1 GZMB GNLY GZMA EAF2 PSME2 S100A4 CALM1 SRGN PPDPF PTPRCAP PSMA7 CST7 LDHA MATK FGFBP2 GYPC HSP90AB1 TRAPPC1 BST2 HOPX IGFBP7 PARK7 NDUFB10 HNRNPA1 CD53 GIMAP7 BTG1 SEPT9 FTL SUMO2 SCP2 WBSCR22 APMAP HMGB2 C19orf43 CNPY3 SEPT7 CLIC1 PRF1 GSTK1 CD7 SF3B2 EIF4A1 RPL36AL TAGLN2 VIM PPIG CD164,feat_4913 feat_9375 feat_3876 feat_2666 feat_1423 feat_5423 feat_1548 feat_7123 feat_8923 feat_6817 feat_2299 feat_4624 feat_8264 feat_3516 feat_2276 feat_1975 feat_2168 feat_5784 feat_8569 feat_3385 feat_5605 feat_8063 feat_6786 feat_9306 feat_5895 feat_7136 feat_3836 feat_4533 feat_4733 feat_4168 feat_2874 feat_9415 feat_2645 feat_7202 feat_3233 feat_1235 feat_7376 feat_6393 feat_7004 feat_3591 feat_6153 feat_7035 feat_6001 feat_2205 feat_9708 feat_5534 feat_3327 feat_8753 feat_9638 feat_9079
1,CCL5 GNLY NKG7 FTL LTB CD52 JUNB S100A4 CALM1 HNRNPA1 S100A6 BTG1 HCST CD3D FOS SRP14 DDX5 PTPRCAP GYPC TMBIM6 RPS24 CD74 DHRS7 LDHB COPE SKP1 GZMA EVL S100A10 NPM1 LDHA LY6E ICAM3 PPA1 MTDH CTSW BLOC1S4 PPIA EIF4A1 IL32 PPP2R5C CD7 GPX4 TYROBP LAMTOR4 ADRM1 LMAN2 COX7C SUMO2 CXCR4,feat_4902 feat_2666 feat_4913 feat_2874 feat_4328 feat_8942 feat_7375 feat_7123 feat_8923 feat_7136 feat_5447 feat_4733 feat_5106 feat_3742 feat_2520 feat_8635 feat_7448 feat_4624 feat_5784 feat_7290 feat_1291 feat_3520 feat_9477 feat_4687 feat_1014 feat_1078 feat_1423 feat_2740 feat_3051 feat_8954 feat_2276 feat_7493 feat_8617 feat_9152 feat_6632 feat_4725 feat_2907 feat_9151 feat_9708 feat_3650 feat_4933 feat_6001 feat_9860 feat_8829 feat_8978 feat_9903 feat_7334 feat_1693 feat_9415 feat_3293
0,GNLY NKG7 CCL5 CLIC1 GZMA IFITM2 PTPRCAP CD7 HNRNPA1 CALM1 CD63 PRF1 CCNI PPIB ID2 SUB1 PLAC8 RPS24 CUTA GZMB ZNRD1 SRP14 FCER1G STK17A GIMAP7 EIF4A1 COPE EIF2S2 CD74 FTL C9orf78 SRGN PSMB6 NPM1 SUMO2 CD164 DDX5 H1FX C6orf48 PPIA DAP3 AES NEDD8 GYPC IFITM1 GSTP1 AP2S1 PQBP1 ETFA NUDCD2,feat_2666 feat_4913 feat_4902 feat_3591 feat_1423 feat_7112 feat_4624 feat_6001 feat_7136 feat_8923 feat_6912 feat_6153 feat_2826 feat_1140 feat_7420 feat_1363 feat_3212 feat_1291 feat_1009 feat_3876 feat_9233 feat_8635 feat_2165 feat_9069 feat_4533 feat_9708 feat_1014 feat_7403 feat_3520 feat_2874 feat_7311 feat_6817 feat_7437 feat_8954 feat_9415 feat_9079 feat_7448 feat_8284 feat_7369 feat_9151 feat_4821 feat_4255 feat_7189 feat_5784 feat_6652 feat_2788 feat_2736 feat_7366 feat_1096 feat_6395
0,CD74 HLA-DRA HLA-DPB1 HLA-DRB1 LYZ CST3 HLA-DPA1 FTL HLA-DQA1 HLA-DQA2 HLA-DRB5 FCER1A S100A4 EIF4A1 S100A6 HLA-DMA SRGN JUNB TYROBP FOS HNRNPA1 GSTP1 LST1 NDUFA4 HLA-DQB1 FCER1G C1orf162 ITGB2 CLIC1 LAMTOR1 CLEC10A DDX5 NDUFS8 C19orf43 CTSH AIF1 PPDPF COPE SPINT2 CTSS SUB1 RNF130 ID2 HIGD2A PPIA PSMA7 ICAM3 AMICA1 CD37 CNPY3,feat_3520 feat_9426 feat_1083 feat_3453 feat_4627 feat_2965 feat_6812 feat_2874 feat_9741 feat_1067 feat_4259 feat_4168 feat_7123 feat_9708 feat_5447 feat_2955 feat_6817 feat_7375 feat_8829 feat_2520 feat_7136 feat_2788 feat_7917 feat_6255 feat_8479 feat_2165 feat_8840 feat_3838 feat_3591 feat_9521 feat_3036 feat_7448 feat_9875 feat_7376 feat_7980 feat_4184 feat_2299 feat_1014 feat_8607 feat_6923 feat_1363 feat_1817 feat_7420 feat_6886 feat_9151 feat_8264 feat_8617 feat_7453 feat_4027 feat_6393
0,FTL CD74 AIF1 S100A4 HLA-DRA CST3 HLA-DRB1 TYROBP LST1 S100A6 NAP1L1 HLA-DPA1 CTSS LYZ FCER1G HLA-DPB1 CLIC1 JUNB FGFR1OP2 LY6E HNRNPA1 TYMP DDX5 RPS24 LRRC25 HLA-DRB5 CFD GPX4 SPI1 FCGR3A PSAP FOS S100A10 VIM ITGB2 IFITM3 RNH1 PSME2 EIF3L SRGN HLA-DQB1 EIF4A1 HLA-DQA1 GSTK1 LDHA ABI3 TAGLN2 OST4 RAB10 DPEP2,feat_2874 feat_3520 feat_4184 feat_7123 feat_9426 feat_2965 feat_3453 feat_8829 feat_7917 feat_5447 feat_7194 feat_6812 feat_6923 feat_4627 feat_2165 feat_1083 feat_3591 feat_7375 feat_7836 feat_7493 feat_7136 feat_7484 feat_7448 feat_1291 feat_2587 feat_4259 feat_6736 feat_9860 feat_2241 feat_6375 feat_3675 feat_2520 feat_3051 feat_8753 feat_3838 feat_7086 feat_3093 feat_1548 feat_8036 feat_6817 feat_8479 feat_9708 feat_9741 feat_7035 feat_2276 feat_1074 feat_3327 feat_7669 feat_8878 feat_5356
1,LTB RPS24 IL32 JUNB S100A4 FTL CD52 VIM PTPRCAP CD3D LDHB S100A6 NOSIP LAT GPX1 BTG1 NPM1 GIMAP7 ERP29 HNRNPA1 SRSF2 ID2 SH3YL1 CD53 NUCKS1 NHP2 CD37 PSMA7 PPDPF CD27 PRDX2 CNN2 MZT2B TCEB2 NPM3 SRP14 CALM1 CWC15 EID1 EIF4A2 NDFIP1 PTPRC DYNLT1 TOMM7 PPP2R5C NDUFA4 TMBIM6 NENF TRAF3IP3 POLR2G,feat_4328 feat_1291 feat_3650 feat_7375 feat_7123 feat_2874 feat_8942 feat_8753 feat_4624 feat_3742 feat_4687 feat_5447 feat_7360 feat_4377 feat_4053 feat_4733 feat_8954 feat_4533 feat_1728 feat_7136 feat_3773 feat_7420 feat_4748 feat_3836 feat_3253 feat_5759 feat_4027 feat_8264 feat_2299 feat_2815 feat_4659 feat_3291 feat_7631 feat_2897 feat_4216 feat_8635 feat_8923 feat_7489 feat_1820 feat_9597 feat_7447 feat_6244 feat_8251 feat_4296 feat_4933 feat_6255 feat_7290 feat_1748 feat_1371 feat_6828
