label,cell_sentence,anon
0,VPS28 GNLY RMDN3 NKG7 RAB11B GZMB PRF1 AGO4 CCL5 SPON2 CD247 PTGDS CST7 UBB PTPRCAP PCSK7 TYROBP ATP6V1F CCL4 ERH LITAF PDIA3 ARL6IP5 SRP9 SAT1 RAB9A MOB2 TALDO1 GZMA RNF213 FGFBP2 RBCK1 CAPZB C17orf62 ARPC4 CRELD2 C1orf162 IL1RAP CCL3 TAPBP TNFRSF1A STK38 CCDC124 SMIM7 BAG5 SIVA1 TMCO1 TBCB SMIM14 PRSS23,feat_645 feat_186 feat_967 feat_1321 feat_1249 feat_909 feat_701 feat_32 feat_1116 feat_321 feat_110 feat_676 feat_1195 feat_1097 feat_766 feat_785 feat_1293 feat_544 feat_1118 feat_933 feat_1027 feat_972 feat_276 feat_136 feat_571 feat_567 feat_726 feat_725 feat_383 feat_1158 feat_332 feat_1181 feat_14 feat_1165 feat_243 feat_1363 feat_68 feat_314 feat_1117 feat_463 feat_799 feat_466 feat_1281 feat_1274 feat_955 feat_956 feat_109 feat_1295 feat_338 feat_776
1,ATP5A1 GNLY CCL5 NKG7 SRGN HOPX RBM3 IL32 S100A6 SRSF5 FGFBP2 GZMA CYBA CD160 CD48 CHMP4A LIMD2 CST7 DEF6 TPM4 SRP9 ACAP1 SAT1 CD37 ARF6 LTB LAMTOR1 GZMB SH3BP1 EMB SIRPG TYROBP KLRG1 NAP1L4 PRDX3 ZAP70 GNAI2 PSMC4 PLEKHJ1 RAB9A NPC2 ARL4A LRRC59 CCDC115 RORA ATP5H SMIM14 LITAF ID2 COMMD8,feat_1176 feat_186 feat_1116 feat_1321 feat_699 feat_345 feat_576 feat_1019 feat_85 feat_934 feat_332 feat_383 feat_1071 feat_75 feat_102 feat_903 feat_1143 feat_1195 feat_464 feat_1271 feat_136 feat_1090 feat_571 feat_1319 feat_916 feat_446 feat_770 feat_909 feat_1350 feat_380 feat_1182 feat_1293 feat_805 feat_727 feat_714 feat_189 feat_268 feat_1304 feat_1234 feat_567 feat_938 feat_511 feat_1139 feat_197 feat_985 feat_1151 feat_338 feat_1027 feat_152 feat_340
1,GPS1 TNFRSF1B SRSF3 UBB LTB CYBA SRSF5 RBM3 HLA-DPB1 PSME1 EIF3D CD247 CD37 CD48 PPP1R2 RBM39 DENND2D ATP5A1 JAGN1 USP8 RGS19 CCT4 GABARAPL2 STK17A PTPRCAP CAPZB IL32 UBE2D3 UBE2D2 UBXN1 NCKAP1L S100A6 TUBB1 MTIF3 SELPLG TRABD2A CCT7 ZBP1 GTF3A RTFDC1 OAS1 DYNLL1 GIMAP4 SSBP1 USP7 RAB9A NDUFB8-1 ID2 PLEKHJ1 VPS26B,feat_1164 feat_10 feat_467 feat_1097 feat_446 feat_1071 feat_934 feat_576 feat_461 feat_900 feat_1349 feat_110 feat_1319 feat_102 feat_316 feat_1203 feat_66 feat_1176 feat_245 feat_975 feat_1228 feat_170 feat_1065 feat_518 feat_766 feat_14 feat_1019 feat_361 feat_404 feat_752 feat_826 feat_85 feat_1222 feat_876 feat_851 feat_181 feat_177 feat_1220 feat_875 feat_1219 feat_859 feat_863 feat_556 feat_551 feat_1024 feat_567 feat_709 feat_152 feat_1234 feat_792
0,NKG7 DGKZ GNLY ACP1 CCL5 GZMB HBA1 CST7 FGFBP2 CD247 PRF1 CTSW GIMAP7 TYROBP FCER1G PTPRCAP CAPZB S100A6 FCGR3A UBB HVCN1 UBE2D2 CCL4 CYBA ARPC4 TBCB SPON2 YWHAB GZMH CD37 GZMA SRGN PSME1 ATP5O ARPC1B HLA-DPB1 RNF7 PHF12 CCT6A CCM2 SIVA1 ERV3-1 S100A11 ZMAT3 REXO2 NCR3 ETHE1 TRIM69 FLOT1 PRSS23,feat_1321 feat_739 feat_186 feat_149 feat_1116 feat_909 feat_1009 feat_1195 feat_332 feat_110 feat_701 feat_761 feat_555 feat_1293 feat_106 feat_766 feat_14 feat_85 feat_107 feat_1097 feat_855 feat_404 feat_1118 feat_1071 feat_243 feat_1295 feat_321 feat_1211 feat_908 feat_1319 feat_383 feat_699 feat_900 feat_1368 feat_536 feat_461 feat_297 feat_1111 feat_523 feat_522 feat_956 feat_524 feat_82 feat_306 feat_784 feat_448 feat_1310 feat_974 feat_442 feat_776
1,GPKOW BTN3A1 NKG7 CCL5 SETD5 GZMH FGFBP2 CYBA IL32 HLA-DRB1 PTPRCAP CTSW PSME1 GZMA ARPC4 YPEL3 TTC38 TMBIM6 FCRL6 TIGIT PRF1 FCGR3A CST7 HLA-DPB1 DHX9 HSP90AA1 CLEC2B IL27RA LAMP2 PNRC1 CD247 TMCO1 ECSIT HLA-DMB FNTA HLA-DPA1 PFDN2 HLA-DMA PSMB8 HLA-DQA1 AC074138.3 CSNK2B NCR3 MRE11A ACADVL ABT1 CTSS CD37 FCER1G NUMB,feat_581 feat_440 feat_1321 feat_1116 feat_242 feat_908 feat_332 feat_1071 feat_1019 feat_454 feat_766 feat_761 feat_900 feat_383 feat_243 feat_1040 feat_1361 feat_820 feat_99 feat_284 feat_701 feat_107 feat_1195 feat_461 feat_118 feat_951 feat_807 feat_1267 feat_598 feat_480 feat_110 feat_109 feat_1261 feat_458 feat_618 feat_460 feat_104 feat_459 feat_457 feat_455 feat_1296 feat_450 feat_448 feat_779 feat_1088 feat_441 feat_77 feat_1319 feat_106 feat_937
1,LUC7L LTB LIMD2 IL32 GIMAP4 CCL5 GZMK NCR3 CD48 ARPC1B SAT1 LITAF LYAR RBM3 UBB CDC42EP3 ACAP1 C14orf166 SRSF5 CYBA TMBIM6 PSME1 MTCH2 VPS28 CD2 CST7 SAMSN1 S100A6 YWHAB RTFDC1 BOLA3 TGOLN2 GIMAP7 DNAJC2 GNLY RALY RBM39 BLCAP GTF3A SELPLG PRMT2 SMS PRSS23 S100A11 SLC50A1 PCSK7 TMCO1 HMBOX1 ELL RABIF,feat_1010 feat_446 feat_1143 feat_1019 feat_556 feat_1116 feat_382 feat_448 feat_102 feat_536 feat_571 feat_1027 feat_327 feat_576 feat_1097 feat_165 feat_1090 feat_917 feat_934 feat_1071 feat_820 feat_900 feat_742 feat_645 feat_72 feat_1195 feat_1367 feat_85 feat_1211 feat_1219 feat_179 feat_182 feat_555 feat_539 feat_186 feat_1200 feat_1203 feat_1207 feat_875 feat_851 feat_1374 feat_569 feat_776 feat_82 feat_91 feat_785 feat_109 feat_613 feat_1283 feat_125
1,GZMK CISH SNRPB DDX17 ATAD1 API5 PTPRCAP LTB KLRG1 RBM3 CCL5 CD2 IL32 CYBA NDUFA2 PCNA SRGN SRSF3 PRDX4 CCT4 AQP3 ACADVL ITSN2 MED28 NKG7 LAMTOR5 GRPEL1 ATP5H SF3B5 TDG SLBP RGS19 ACOT13 C15orf61 PCMT1 GID8 ARF6 TTC1 MS4A1 RAB7A ACTL6A FHL1 ARL6IP5 MPC2 CD247 NIT2 SLC39A14 BBX CD47 TCEAL8,feat_382 feat_271 feat_1183 feat_1353 feat_704 feat_736 feat_766 feat_446 feat_805 feat_576 feat_1116 feat_72 feat_1019 feat_1071 feat_407 feat_1187 feat_699 feat_467 feat_570 feat_170 feat_649 feat_1088 feat_158 feat_333 feat_1321 feat_63 feat_331 feat_1151 feat_496 feat_847 feat_323 feat_1228 feat_437 feat_993 feat_500 feat_1225 feat_916 feat_420 feat_747 feat_290 feat_307 feat_601 feat_276 feat_111 feat_110 feat_280 feat_610 feat_281 feat_282 feat_591
1,PTPRCAP CCL5 HLA-DRB1 LTB GZMK PSME1 PDCD1 CD320 ATP5D HLA-DPB1 HLA-DPA1 LIMD2 NDUFA2 DDX17 GTF2B CCL4 SRGN RBM3 CYBA PRF1 TRAF3IP3 C9orf16 RER1 GZMA LYAR NKG7 S100A6 PPP1R2 TOMM40 SNRNP27 RORA PRKD2 VPS28 NFU1 CTSW CLNS1A PSMC5 LAMTOR5 SAT1 TCEA2 STOML2 CD2 PITPNM1 LAMTOR1 SH3KBP1 PLEKHJ1 POLR2E SAFB2 PPP2R1B IFI35,feat_766 feat_1116 feat_454 feat_446 feat_382 feat_900 feat_240 feat_1248 feat_1231 feat_461 feat_460 feat_1143 feat_407 feat_1353 feat_54 feat_1118 feat_699 feat_576 feat_1071 feat_701 feat_129 feat_667 feat_4 feat_383 feat_327 feat_1321 feat_85 feat_316 feat_1311 feat_175 feat_985 feat_1313 feat_645 feat_174 feat_761 feat_774 feat_1144 feat_63 feat_571 feat_1227 feat_651 feat_72 feat_768 feat_770 feat_568 feat_1234 feat_1230 feat_1241 feat_782 feat_1132
0,GNLY STX4 MFF NKG7 HOPX S100A6 IFI35 CTSW CD247 CCL5 PSME1 GSTP1 APOBEC3G CYBA CCL4 UBB FGFBP2 XCL2 CD2 GZMB ARPC1B RER1 SNX3 PDIA3 TALDO1 FCER1G PRF1 SRGN TYROBP ATP5D VAMP8 HNRNPH3 CST7 MAP3K8 RNF213 CD79B LAMTOR1 CASP4 DERL1 GIT2 GTF3A HSP90AA1 C5orf56 LITAF TARSL2 ARPC4 PRMT2 C4orf3 LGALS1 TMEM50A,feat_186 feat_1044 feat_231 feat_1321 feat_345 feat_85 feat_1132 feat_761 feat_110 feat_1116 feat_900 feat_769 feat_1354 feat_1071 feat_1118 feat_1097 feat_332 feat_112 feat_72 feat_909 feat_536 feat_4 feat_484 feat_972 feat_725 feat_106 feat_701 feat_699 feat_1293 feat_1231 feat_184 feat_698 feat_1195 feat_689 feat_1158 feat_1145 feat_770 feat_781 feat_636 feat_854 feat_875 feat_951 feat_398 feat_1027 feat_1007 feat_243 feat_1374 feat_367 feat_1351 feat_18
0,GNLY NKG7 HINT1 GZMB CTSW HOPX GZMA SELL SRGN PTPRCAP TYROBP LIMD2 HNRNPM DEF6 UBB RBM3 XCL1 XCL2 LGALS1 FCER1G UBE2D2 SDHAF2 KPNA1 NFU1 SCP2 ID2 AC010642.1 RDH14 PSMA7 SAMD3 LAMTOR1 KARS PNRC1 CD2 CYBA DNAJA1 UBE2D3 KLRC1 DPY30 SERPINB1 HDGF CAPZB C5orf56 LMAN2 SMS GIMAP4 RALY PTGDR ARPC1B ARF6,feat_186 feat_1321 feat_397 feat_909 feat_761 feat_345 feat_383 feat_115 feat_699 feat_766 feat_1293 feat_1143 feat_1251 feat_464 feat_1097 feat_576 feat_113 feat_112 feat_1351 feat_106 feat_404 feat_750 feat_289 feat_174 feat_44 feat_152 feat_1340 feat_157 feat_1223 feat_490 feat_770 feat_1066 feat_480 feat_72 feat_1071 feat_648 feat_361 feat_808 feat_163 feat_429 feat_96 feat_14 feat_398 feat_425 feat_569 feat_556 feat_1200 feat_918 feat_536 feat_916
1,FAM98A CCL5 SMARCD1 NKG7 SSBP1 GNLY CYBA FGFBP2 CD2 S100A6 GIMAP7 ARPC1B GZMH BUB3 CDC123 PDIA3 C9orf16 GIMAP5 TMED5 ARPC4 CST7 DNAJC15 SNRPB CSNK2B ZNF593 HINT1 CD48 UBE2D2 TMBIM6 GTPBP6 TMCO1 KCNG1 FCGR3A EIF5B GIMAP4 SRSF6 TNFRSF1A POLR2K RALY MRP63 PLEKHA3 DCAF8 SLC50A1 POLR2I FAM127A BOLA3 SMS BABAM1 NCKAP1L BLOC1S1,feat_164 feat_1116 feat_822 feat_1321 feat_551 feat_186 feat_1071 feat_332 feat_72 feat_85 feat_555 feat_536 feat_908 feat_716 feat_684 feat_972 feat_667 feat_558 feat_58 feat_243 feat_1195 feat_882 feat_1183 feat_450 feat_22 feat_397 feat_102 feat_404 feat_820 feat_563 feat_109 feat_1217 feat_107 feat_190 feat_556 feat_1209 feat_799 feat_632 feat_1200 feat_874 feat_211 feat_100 feat_91 feat_1294 feat_600 feat_179 feat_569 feat_1276 feat_826 feat_827
0,NKG7 GNLY CCL5 TYROBP IL32 PTPRCAP CD247 SRGN CYBA FGFBP2 GZMB FUS FCER1G XCL2 S100A6 PSME1 PSMB8 UBB FCN1 RBM3 ID2 GID8 VAMP8 LUC7L3 UBE2L6 LIMD2 KIR3DL2 CST7 CD47 DCAF5 HBP1 KLRB1 FNTA TRAF3IP3 XCL1 HOPX PRF1 GZMA FCGR3A SPSB2 RBM39 GIMAP4 STAU1 GIMAP7 OAS1 SH3KBP1 TMCO1 CAPZA2 SELL VAMP5,feat_1321 feat_186 feat_1116 feat_1293 feat_1019 feat_766 feat_110 feat_699 feat_1071 feat_332 feat_909 feat_1045 feat_106 feat_112 feat_85 feat_900 feat_457 feat_1097 feat_671 feat_576 feat_152 feat_1225 feat_184 feat_1140 feat_744 feat_1143 feat_1333 feat_1195 feat_282 feat_932 feat_540 feat_806 feat_618 feat_129 feat_113 feat_345 feat_701 feat_383 feat_107 feat_802 feat_1203 feat_556 feat_1215 feat_555 feat_859 feat_568 feat_109 feat_542 feat_115 feat_185
1,CCL5 NKG7 C9orf142 HLA-DPB1 IL32 LGALS1 ARPC1B CST7 CTSW TMBIM6 CD48 SAT1 CYBA NUDT16L1 LITAF CD2 FNTA PTPRCAP RBM3 RBM4 OSTC CAPZA2 GIMAP5 GZMH RPUSD3 CMTM7 LIMD2 PPP1R2 UBB LTB COTL1 FAM96B GZMA TAOK3 TAF12 GIMAP7 HINT1 CAPZB PEX19 SRGN MED28 IRF7 SPPL2A SLC25A11 SRSF5 MTERFD1 STX11 SF3B5 POLR2I STX16,feat_1116 feat_1321 feat_677 feat_461 feat_1019 feat_1351 feat_536 feat_1195 feat_761 feat_820 feat_102 feat_571 feat_1071 feat_1022 feat_1027 feat_72 feat_618 feat_766 feat_576 feat_764 feat_364 feat_542 feat_558 feat_908 feat_244 feat_250 feat_1143 feat_316 feat_1097 feat_446 feat_1068 feat_1058 feat_383 feat_862 feat_26 feat_555 feat_397 feat_14 feat_101 feat_699 feat_333 feat_724 feat_976 feat_1085 feat_934 feat_630 feat_497 feat_496 feat_1294 feat_1221
1,PITPNA-AS1 CCL5 GZMK CYBA NKG7 HLA-DPA1 IL32 COTL1 HLA-DRB1 UBB SRSF5 LYAR SAT1 SNRNP35 ATP5D GIMAP7 PPIG GIMAP4 PSME1 UBXN1 RNASEH2B NFU1 MIS18BP1 S100A6 RORA CTSW S100A11 NAA25 VPS28 PTPRCAP SUCLG2 GNPTAB TNFSF12 LTB STOML2 PSMB6 XXbac-BPG299F13.17 MTIF2 CD37 SPON2 SNX17 MPHOSPH10 BBC3 EIF1B SIVA1 SLA RNF113A PNRC1 MLX TIGIT,feat_1077 feat_1116 feat_382 feat_1071 feat_1321 feat_460 feat_1019 feat_1068 feat_454 feat_1097 feat_934 feat_327 feat_571 feat_870 feat_1231 feat_555 feat_206 feat_556 feat_900 feat_752 feat_885 feat_174 feat_914 feat_85 feat_985 feat_761 feat_82 feat_858 feat_645 feat_766 feat_275 feat_846 feat_1092 feat_446 feat_651 feat_1084 feat_444 feat_169 feat_1319 feat_321 feat_161 feat_176 feat_1314 feat_254 feat_956 feat_639 feat_596 feat_480 feat_1128 feat_284
0,GNLY CCL5 NKG7 PFDN2 PRF1 CYBA APOBEC3G FGFBP2 S100A6 SRGN GZMB GZMH TYROBP ID2 FCER1G CCL4 FCGR3A GZMA RER1 LGALS1 GIMAP7 CLIC3 UBE2D3 GIMAP4 CTSW GTF3A TGOLN2 PLEKHF1 LIMD2 SRSF5 PTPRCAP SMARCC2 TTC38 PSME1 HOPX C5orf56 ARPC4 ARPC1B LITAF UBB DNAJA1 TMBIM6 DICER1 ITGB7 DNAJC7 LYAR LBR PARP1 RNF187 WIBG,feat_186 feat_1116 feat_1321 feat_104 feat_701 feat_1071 feat_1354 feat_332 feat_85 feat_699 feat_909 feat_908 feat_1293 feat_152 feat_106 feat_1118 feat_107 feat_383 feat_4 feat_1351 feat_555 feat_678 feat_361 feat_556 feat_761 feat_875 feat_182 feat_1289 feat_1143 feat_934 feat_766 feat_830 feat_1361 feat_900 feat_345 feat_398 feat_243 feat_536 feat_1027 feat_1097 feat_648 feat_820 feat_949 feat_823 feat_1126 feat_327 feat_135 feat_138 feat_141 feat_829
1,LTB S100A6 ID2 PTPRCAP IL32 TMBIM6 LIMD2 HSP90AA1 CCL5 ITGB7 CD160 NCR3 SAT1 TTC1 CTSW TYROBP PDIA3 LITAF ARPC1B CD2 APOBEC3G PSMB8 NT5C CST7 CISH GZMA SURF1 GADD45B CDC37 ARL6IP5 TINF2 C9orf16 GABARAPL2 H2AFY STK17A FNTA PLEKHF1 GZMK CTNNBL1 GIMAP4 PRMT2 MLEC GTF3A CST3 CAPZA2 ALG5 CRLS1 ZC3H15 GIMAP7 YWHAB,feat_446 feat_85 feat_152 feat_766 feat_1019 feat_820 feat_1143 feat_951 feat_1116 feat_823 feat_75 feat_448 feat_571 feat_420 feat_761 feat_1293 feat_972 feat_1027 feat_536 feat_72 feat_1354 feat_457 feat_1153 feat_1195 feat_271 feat_383 feat_670 feat_1235 feat_1254 feat_276 feat_906 feat_667 feat_1065 feat_402 feat_518 feat_618 feat_1289 feat_382 feat_1208 feat_556 feat_1374 feat_864 feat_875 feat_1194 feat_542 feat_879 feat_1188 feat_213 feat_555 feat_1211
1,ABT1 CCL5 CYBA S100A6 UBB LTB CD37 IL32 LGALS1 RPN2 NKG7 SRSF5 PSMA7 CST7 CD2 GZMK SAMSN1 HLA-DPA1 LIMD2 PTPRCAP SAT1 PPP2CA TIGIT YEATS2 GZMA NDUFA12 HLA-DRB1 GPR171 MYADM PDIA3 AHSA1 FAM32A TMCO1 VAMP8 CTSS ZAP70 SH3BP1 GADD45B CCL4 TRAF3IP3 RP11-349A22.5 ATP5O TALDO1 ATP6V1F ZNF212 HOPX TMBIM6 DNAJA1 DGKZ BUB3,feat_441 feat_1116 feat_1071 feat_85 feat_1097 feat_446 feat_1319 feat_1019 feat_1351 feat_1206 feat_1321 feat_934 feat_1223 feat_1195 feat_72 feat_382 feat_1367 feat_460 feat_1143 feat_766 feat_571 feat_400 feat_284 feat_311 feat_383 feat_843 feat_454 feat_301 feat_1328 feat_972 feat_942 feat_1272 feat_109 feat_184 feat_77 feat_189 feat_1350 feat_1235 feat_1118 feat_129 feat_923 feat_1368 feat_725 feat_544 feat_553 feat_345 feat_820 feat_648 feat_739 feat_716
1,CCL5 GZMA IL32 NKG7 GZMH GNLY ARPC1B CD2 C4orf3 COTL1 CYBA GIMAP5 S100A6 LIMD2 RALY SELL TMCO1 LGALS1 C16orf13 PRDX1 OTUB1 TIGIT DNAJB14 ID2 GIMAP4 LTB PI4KB HLA-DRB1 GZMK PPP1R2 TRAF3IP3 ARIH2OS PSMD14 HINT1 CAPZB AP3S1 U2SURP FNTA TMEM194A SRP9 DMTN ECSIT TBC1D15 FBXO25 SMDT1 ILF3 NDUFA12 ACP1 TSSC1 HNRNPM,feat_1116 feat_383 feat_1019 feat_1321 feat_908 feat_186 feat_536 feat_72 feat_367 feat_1068 feat_1071 feat_558 feat_85 feat_1143 feat_1200 feat_115 feat_109 feat_1351 feat_1011 feat_41 feat_755 feat_284 feat_359 feat_152 feat_556 feat_446 feat_80 feat_454 feat_382 feat_316 feat_129 feat_262 feat_203 feat_397 feat_14 feat_393 feat_298 feat_618 feat_833 feat_136 feat_609 feat_1261 feat_840 feat_606 feat_1357 feat_1257 feat_843 feat_149 feat_151 feat_1251
1,METTL3 LTB UBB CCL5 TRAF3IP3 CYBA SRGN NKG7 SRSF5 IL32 PNRC1 S100A6 ARPC1B PTPRCAP MTERFD2 APOBEC3G UBAC2 CDC37 GIMAP2 PSMA7 CCT7 CD2 GIMAP7 HOPX CAPZB KLRG1 ARF6 KARS PRNP LRCH4 CCDC122 ZBP1 RTFDC1 DIDO1 GTPBP6 DYNLL1 CLIP1 MMADHC GTF3A MKLN1 SNRPB PRMT2 FBXO11 HNRNPL DERL1 CD48 POLR2I KLRB1 CLEC2B VDAC3,feat_898 feat_446 feat_1097 feat_1116 feat_129 feat_1071 feat_699 feat_1321 feat_934 feat_1019 feat_480 feat_85 feat_536 feat_766 feat_236 feat_1354 feat_890 feat_1254 feat_557 feat_1223 feat_177 feat_72 feat_555 feat_345 feat_14 feat_805 feat_916 feat_1066 feat_1186 feat_537 feat_883 feat_1220 feat_1219 feat_1224 feat_563 feat_863 feat_868 feat_202 feat_875 feat_547 feat_1183 feat_1374 feat_168 feat_1301 feat_636 feat_102 feat_1294 feat_806 feat_807 feat_616
0,GNLY GZMA NKG7 FGFBP2 GZMB CCL5 UBB CTSW FCER1G PSME1 IGFBP7 AKR1C3 TYROBP STMN1 NOP58 KLRG1 PSMA7 CAPN12 CYBA CST7 SRSF5 GPR56 PTPRCAP GIMAP4 SRGN HOPX ARPC1B TMEM50A PRF1 ARL6IP5 ID2 SPON2 SNX17 PCYT1A RAB7A ANAPC13 RCN2 CCL4 GSTP1 GYG1 PCMT1 HPRT1 RNF14 ZNF688 PDIA3 NCR3 UBE2D2 HAVCR2 YTHDF2 NDUFB8-1,feat_186 feat_383 feat_1321 feat_332 feat_909 feat_1116 feat_1097 feat_761 feat_106 feat_900 feat_346 feat_681 feat_1293 feat_21 feat_221 feat_805 feat_1223 feat_1300 feat_1071 feat_1195 feat_934 feat_1054 feat_766 feat_556 feat_699 feat_345 feat_536 feat_18 feat_701 feat_276 feat_152 feat_321 feat_161 feat_317 feat_290 feat_296 feat_999 feat_1118 feat_769 feat_299 feat_500 feat_599 feat_410 feat_1042 feat_972 feat_448 feat_404 feat_417 feat_27 feat_709
1,NKG7 CCL5 S100A6 CD48 CST7 GZMA FCRL6 UQCRC1 GZMK HLA-DPA1 PSMA7 LYAR ARRB2 ACP1 NOL7 GABARAPL2 SLC20A2 TBCB HLA-DPB1 UBE2D3 PSMC5 LRBA FAM107B MLX PRDX1 SIVA1 CTSW HNRNPM SHARPIN C9orf16 CSNK2B ARPC4 C1orf86 GIMAP4 CD37 CAPZB STK17A CD2 CYBA PDIA3 CHMP4A IL32 ASB8 ITGB7 ECSIT GNPAT ILF3 MLLT6 HSP90AA1 SLC25A11,feat_1321 feat_1116 feat_85 feat_102 feat_1195 feat_383 feat_99 feat_261 feat_382 feat_460 feat_1223 feat_327 feat_1083 feat_149 feat_434 feat_1065 feat_617 feat_1295 feat_461 feat_361 feat_1144 feat_372 feat_686 feat_1128 feat_41 feat_956 feat_761 feat_1251 feat_643 feat_667 feat_450 feat_243 feat_3 feat_556 feat_1319 feat_14 feat_518 feat_72 feat_1071 feat_972 feat_903 feat_1019 feat_818 feat_823 feat_1261 feat_143 feat_1257 feat_1123 feat_951 feat_1085
1,CCL5 HNRNPM PTPRCAP IL32 GZMK LTB HINT1 CD37 PSME1 SRSF5 PSMA7 SERPINB1 GTF3A CNPY3 SAMD3 S100A11 ARPC1B LIMD2 LGALS1 CRELD2 RAB11B RGS19 GSTP1 UBE2D3 COTL1 CWC27 LRBA PHKG2 SNHG8 OSTC CD96 UBA5 UBB SAT2 GABARAPL2 PPP1R2 ACAP1 ADD1 STX18 AC093323.3 ARRB2 KARS PAFAH1B1 TERF2IP CD47 PRMT2 ARL6IP5 INSL3 MVB12A LBR,feat_1116 feat_1251 feat_766 feat_1019 feat_382 feat_446 feat_397 feat_1319 feat_900 feat_934 feat_1223 feat_429 feat_875 feat_469 feat_490 feat_82 feat_536 feat_1143 feat_1351 feat_1363 feat_1249 feat_1228 feat_769 feat_361 feat_1068 feat_385 feat_372 feat_1043 feat_366 feat_364 feat_283 feat_293 feat_1097 feat_1094 feat_1065 feat_316 feat_1090 feat_325 feat_328 feat_330 feat_1083 feat_1066 feat_1080 feat_1067 feat_282 feat_1374 feat_276 feat_1280 feat_1277 feat_135
1,MPC2 CCL5 SENP2 ID2 LTB GZMK IL32 S100A6 LYAR NKG7 KLRB1 PTPRCAP SRSF3 ANAPC4 SSBP1 HLA-DPB1 GIMAP7 CYBA RBM3 TMBIM6 PSMD7 WTAP ATP5A1 HMBOX1 ARGLU1 UBE2D2 CST7 PSMG2 GID8 PSMA7 BOLA3 YWHAB ARPC1B ATP6V1F MKKS EXOSC8 RBM39 MRP63 ATP5D VAMP8 PSMD14 NDUFB8-1 LINC00936 CD48 LSM14A NR2C2AP TMCO1 CD247 DHX9 TRAF3IP3,feat_111 feat_1116 feat_313 feat_152 feat_446 feat_382 feat_1019 feat_85 feat_327 feat_1321 feat_806 feat_766 feat_467 feat_335 feat_551 feat_461 feat_555 feat_1071 feat_576 feat_820 feat_1064 feat_504 feat_1176 feat_613 feat_892 feat_404 feat_1195 feat_1172 feat_1225 feat_1223 feat_179 feat_1211 feat_536 feat_544 feat_1190 feat_880 feat_1203 feat_874 feat_1231 feat_184 feat_203 feat_709 feat_842 feat_102 feat_1291 feat_1286 feat_109 feat_110 feat_118 feat_129
1,TMEM205 IRAK4 CCL5 LGALS1 NKG7 SPON2 S100A6 CYBA CST7 RBM3 PTPRCAP GZMK SERPINB1 IL32 ARPC5L YWHAB GZMA C4orf3 COTL1 CHD2 PUM1 SIVA1 C1orf162 RTFDC1 CST3 RALY HSP90AA1 PRDX1 ATP5C1 TMBIM6 HENMT1 HINT1 LAMTOR5 VAPA CASP4 CWC15 DNAJA1 MFSD10 PDIA3 PRPF8 CGRRF1 S100A8 STOML2 XXbac-BPG299F13.17 LGALS3 PCSK7 GTPBP6 CTSS RBPJ CD37,feat_1260 feat_816 feat_1116 feat_1351 feat_1321 feat_321 feat_85 feat_1071 feat_1195 feat_576 feat_766 feat_382 feat_429 feat_1019 feat_664 feat_1211 feat_383 feat_367 feat_1068 feat_1006 feat_28 feat_956 feat_68 feat_1219 feat_1194 feat_1200 feat_951 feat_41 feat_682 feat_820 feat_60 feat_397 feat_63 feat_1171 feat_781 feat_780 feat_648 feat_326 feat_972 feat_1078 feat_920 feat_84 feat_651 feat_444 feat_922 feat_785 feat_563 feat_77 feat_336 feat_1319
1,NKG7 CCL5 PSME1 SRGN CYBA GTF3A S100A6 CTSW RBM3 PSMA7 TIGIT CST7 PTPRCAP GZMA RP11-430B1.2 CD37 CD48 GIMAP2 OARD1 DDX46 GZMH RBCK1 PEX16 PTPN7 CCL4 SF3B5 TMBIM6 NDUFA10 SMARCD1 HLA-DPB1 CD247 UBA5 SRSF3 VDAC3 BABAM1 GYG1 EMG1 HLA-DPA1 POLR2K NARS ABT1 CLNS1A AC093323.3 DNAJA1 S100A11 ACADVL PCSK7 ANKRD27 ACAP1 PSMC4,feat_1321 feat_1116 feat_900 feat_699 feat_1071 feat_875 feat_85 feat_761 feat_576 feat_1223 feat_284 feat_1195 feat_766 feat_383 feat_977 feat_1319 feat_102 feat_557 feat_468 feat_401 feat_908 feat_1181 feat_738 feat_124 feat_1118 feat_496 feat_820 feat_235 feat_822 feat_461 feat_110 feat_293 feat_467 feat_616 feat_1276 feat_299 feat_803 feat_460 feat_632 feat_1178 feat_441 feat_774 feat_330 feat_648 feat_82 feat_1088 feat_785 feat_1290 feat_1090 feat_1304
