model,rung,tag,comp,label,pred,conf,route,err
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.85,0.72,SELF,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.92,0.85,SELF,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.92,0.85,SELF,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.02,0.75,SELF,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.85,0.75,SELF,1
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.02,0.85,SELF,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.05,0.75,SELF,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.15,0.72,SELF,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.15,0.72,SELF,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.02,0.85,SELF,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.02,0.85,SELF,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.72,0.55,DEFER,1
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.02,0.85,SELF,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.02,0.85,SELF,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.02,0.85,SELF,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.02,0.85,SELF,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.89,0.75,SELF,1
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.15,0.45,DEFER,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.02,0.85,SELF,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.05,0.75,SELF,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.08,0.72,SELF,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.08,0.72,SELF,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.15,0.45,DEFER,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.15,0.7,SELF,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.02,0.87,SELF,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.02,0.85,SELF,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.92,0.75,SELF,1
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.02,0.85,SELF,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.05,0.72,SELF,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.92,0.85,SELF,1
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.02,0.75,SELF,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.05,0.85,SELF,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.02,0.85,SELF,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.05,0.75,SELF,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.92,0.78,SELF,1
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.05,0.75,SELF,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.85,0.72,SELF,1
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.02,0.85,SELF,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.05,0.72,SELF,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.15,0.72,SELF,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.25,0.6,DEFER,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.02,0.85,SELF,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.4,DEFER,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.85,0.72,SELF,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.85,0.75,SELF,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.78,0.72,SELF,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.45,DEFER,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.28,0.6,SELF,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.92,0.85,SELF,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.72,0.6,SELF,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.78,0.72,SELF,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.92,0.78,SELF,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.92,0.78,SELF,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.72,0.65,SELF,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.78,0.72,SELF,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.42,SELF,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.45,DEFER,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.25,0.35,DEFER,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.95,0.85,SELF,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.4,DEFER,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.28,0.45,DEFER,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.4,DEFER,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.4,DEFER,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.42,DEFER,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.18,0.35,DEFER,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.78,0.72,SELF,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.45,DEFER,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.92,0.85,SELF,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.6,SELF,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.72,SELF,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.95,0.85,SELF,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.45,DEFER,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.87,0.72,SELF,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.4,SELF,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.4,DEFER,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.92,0.87,SELF,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.28,0.45,DEFER,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.55,SELF,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.28,0.45,DEFER,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.42,DEFER,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.55,SELF,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.45,DEFER,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.6,SELF,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.45,DEFER,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.42,DEFER,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.4,DEFER,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.65,SELF,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.42,DEFER,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.45,DEFER,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.4,DEFER,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.25,0.35,DEFER,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.4,DEFER,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.45,DEFER,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.4,SELF,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.4,DEFER,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.4,DEFER,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.6,SELF,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.45,DEFER,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.45,DEFER,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.45,DEFER,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.72,SELF,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.45,DEFER,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.6,SELF,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.35,0.42,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.25,0.4,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.32,0.4,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.35,0.45,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.25,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.15,0.05,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.35,0.15,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.32,0.15,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.45,0.15,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.45,0.15,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.15,0.05,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.45,0.15,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.45,0.15,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.35,0.15,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.45,0.15,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.5,0.15,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.15,0.08,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.45,0.15,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.45,0.15,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.35,0.15,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.45,0.15,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.45,0.15,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.35,0.15,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.15,0.05,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.5,0.15,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.45,0.15,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.45,0.15,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.15,0.05,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.52,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.15,0.15,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.35,0.15,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.5,0.15,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.15,0.08,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.35,0.15,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.45,0.15,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.5,0.2,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.15,0.12,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.35,0.15,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.35,0.15,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.15,0.15,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.35,0.15,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.35,0.15,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.45,0.15,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.5,0.15,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,1,0.45,0.15,DEFER,1
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.45,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.15,0.05,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.45,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.35,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.35,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.35,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.35,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.35,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.15,0.05,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.15,0.05,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.45,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.35,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.35,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.35,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.32,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.35,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.35,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.5,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.15,0.05,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.35,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.35,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.15,0.05,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.35,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.35,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.45,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.35,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.35,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.35,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.35,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.15,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.15,0.25,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.45,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.42,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.35,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.45,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.45,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.45,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.35,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.35,0.15,DEFER,0
claude-haiku-4-5-20251001,sc_anon,web-zero,out,0,0.42,0.15,DEFER,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.58,SELF,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.68,SELF,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.6,SELF,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.65,SELF,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.68,SELF,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.68,0.72,SELF,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.65,SELF,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.68,SELF,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.62,SELF,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.68,SELF,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.6,DEFER,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.6,SELF,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.6,SELF,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.65,SELF,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.68,SELF,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.58,DEFER,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.65,DEFER,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.65,DEFER,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.68,SELF,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.68,SELF,0
claude-haiku-4-5-20251001,smiles_herg,web-zero-out,out,1,0.72,0.65,SELF,0
