model,rung,tag,comp,label,pred,conf,route,kind,err
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.72,0.62,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.72,0.62,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.72,0.55,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.08,0.55,SELF,parsed,1
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.97,0.9,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.72,0.55,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.92,0.72,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.92,0.85,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.85,0.72,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.97,0.85,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.15,0.4,SELF,parsed,1
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.92,0.82,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.72,0.55,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.75,0.62,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.72,0.55,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.9,0.75,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.85,0.72,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.85,0.72,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.97,0.92,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.85,0.72,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.85,0.72,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.92,0.82,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.85,0.72,SELF,parsed,1
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.08,0.3,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.72,0.55,SELF,parsed,1
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.15,0.45,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.08,0.3,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.05,0.4,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.05,0.4,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.05,0.4,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.65,0.45,SELF,parsed,1
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.15,0.4,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.85,0.62,SELF,parsed,1
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.03,0.6,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.72,0.55,SELF,parsed,1
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.12,0.35,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.15,0.35,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.05,0.4,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.15,0.45,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.05,0.35,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.12,0.35,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.55,0.35,SELF,parsed,1
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.85,0.72,SELF,parsed,1
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.05,0.4,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.05,0.5,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.12,0.35,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.05,0.55,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.05,0.3,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.08,0.42,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.05,0.4,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.05,0.35,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.05,0.3,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.25,0.3,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.04,0.55,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.05,0.4,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.05,0.35,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.85,0.72,SELF,parsed,1
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.15,0.3,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.15,0.35,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.08,0.4,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.05,0.3,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,0,0.15,0.4,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.78,0.72,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.87,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.92,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.92,0.87,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.85,0.72,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.78,0.72,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.92,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.92,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.85,0.72,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.85,0.78,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.85,0.78,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.92,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.87,0.78,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.25,0.6,SELF,parsed,1
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.15,0.6,SELF,parsed,1
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.92,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.92,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.72,0.75,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.78,0.72,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.92,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.92,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.85,0.72,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.92,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.78,0.72,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.92,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.92,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.92,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.92,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.85,0.78,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.85,0.72,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.92,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.92,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.92,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.92,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.85,0.72,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.92,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.92,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.78,0.72,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.92,0.88,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,1,0.92,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.02,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.85,0.72,SELF,parsed,1
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.08,0.75,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.05,0.82,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.15,0.72,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.15,0.72,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.05,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.02,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.72,0.65,SELF,parsed,1
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.02,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.02,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.05,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.02,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.92,0.85,SELF,parsed,1
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.15,0.6,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.02,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.05,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.05,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.05,0.8,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.15,0.45,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.15,0.72,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.02,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.05,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.92,0.85,SELF,parsed,1
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.02,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.15,0.72,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.92,0.85,SELF,parsed,1
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.05,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.05,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.15,0.6,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.02,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.05,0.75,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.92,0.85,SELF,parsed,1
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.05,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.82,0.75,SELF,parsed,1
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.02,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.05,0.75,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.15,0.72,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.25,0.6,SELF,parsed,0
claude-haiku-4-5-20251001,sc_cellsentence,web-rich,in,0,0.05,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.35,DEFER,parsed,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.85,0.72,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.75,0.72,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.82,0.75,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.72,0.6,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.85,0.75,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.35,DEFER,parsed,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.92,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.78,0.72,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.78,0.72,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.6,SELF,parsed,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.85,0.72,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.85,0.72,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.85,0.72,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.35,DEFER,parsed,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.6,SELF,parsed,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.25,0.35,DEFER,parsed,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.95,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.72,0.65,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.35,DEFER,parsed,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.35,SELF,parsed,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.75,0.72,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.78,0.72,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.72,0.65,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.35,DEFER,parsed,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.82,0.75,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.92,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.35,DEFER,parsed,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.95,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.85,0.75,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.92,0.85,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.85,0.72,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.72,0.65,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.18,0.35,SELF,parsed,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.15,0.4,SELF,parsed,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,1,0.85,0.72,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.6,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.35,DEFER,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.25,0.6,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.35,DEFER,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.75,0.65,SELF,parsed,1
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.45,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.35,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.4,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.35,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.35,DEFER,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.25,0.35,DEFER,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.6,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.25,0.6,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.6,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.6,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.6,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.55,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.7,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.35,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.25,0.35,DEFER,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.35,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.4,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.35,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.25,0.6,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.6,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.35,DEFER,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.35,DEFER,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.6,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.25,0.6,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.4,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.65,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.35,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.6,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.35,DEFER,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.6,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.6,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.35,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.6,SELF,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.35,DEFER,parsed,0
claude-haiku-4-5-20251001,msa_conserv,web-rich,in,0,0.15,0.4,SELF,parsed,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.6,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.42,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.25,0.35,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,1,0.15,0.35,DEFER,parsed,1
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,parsed,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,SELF,parsed,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,SELF,parsed,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,parsed,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,SELF,parsed,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,SELF,parsed,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,parsed,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,SELF,parsed,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,parsed,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,SELF,parsed,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,SELF,parsed,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.42,SELF,parsed,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.45,SELF,parsed,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,parsed,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,SELF,parsed,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,parsed,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,DEFER,parsed,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.35,SELF,parsed,0
claude-haiku-4-5-20251001,dna_promoter,web-rich,in,0,0.15,0.45,SELF,parsed,0
